,ZIP,UNITID,INSTNM,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PCTFLOAN,CDR3,UGDS_MEN,UGDS_WOMEN,LPSTAFFORD_CNT,LPSTAFFORD_AMT,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PredominantDegree,HighestDegree,FundingModel,Region,Geography,AdmissionRate,ACTMedian,SATAverage,AverageCost,Expenditure,AverageFacultySalary,MedianDebt,AverageAgeofEntry,MedianFamilyIncome,MedianEarnings,LAT,LNG
40,93311,110486,California State University-Bakersfield,9142.0,0.1419,0.0531,0.562,0.0607,0.0047,0.002,0.0249,0.0471,0.1036,0.3422,0.067,0.3855,0.6145,23764,432328529,0.0039,0.0089,0.0,0.0,0.0339,0.0,0.0272,0.0,0.045,0.0383,0.0,0.0083,0.0,0.0,0.0244,0.1305,0.0,0.0655,0.0122,0.0,0.0017,0.0455,0.0033,0.0,0.0194,0.0,0.0838,0.0672,0.0044,0.08,0.0,0.0,0.0,0.0,0.0222,0.0622,0.1966,0.0155,Bachelor's,Graduate,Public,Far West,Large City,0.6626,19,901,18061,6087,8122,11000.0,24.3999996,28069.5,42300,35.192404,-119.175866
41,95382,110495,California State University-Stanislaus,9272.0,0.2126,0.0223,0.5454,0.0973,0.0029,0.0043,0.0333,0.0356,0.0463,0.3542,0.044,0.3403,0.6597,21426,392002754,0.011,0.0,0.0,0.0023,0.0377,0.0,0.0289,0.0,0.0253,0.0,0.0,0.0051,0.0,0.0,0.0266,0.0864,0.0,0.0432,0.0152,0.0,0.0023,0.0487,0.0051,0.0,0.0198,0.0,0.1369,0.0818,0.0,0.1259,0.0,0.0,0.0,0.0,0.0253,0.0661,0.1879,0.0188,Bachelor's,Graduate,Public,Far West,Small Suburb,0.7215,19,917,17161,8274,8072,14000.0,23.6499996,31658.5,38500,37.528476,-120.853313
42,92407,110510,California State University-San Bernardino,17704.0,0.1129,0.0476,0.6551,0.0523,0.0019,0.0018,0.0241,0.0718,0.0326,0.3513,0.057,0.3942,0.6058,49386,1156153149,0.0,0.0063,0.0,0.0002,0.0423,0.0,0.0348,0.0,0.0024,0.0075,0.0,0.0104,0.0155,0.0,0.0293,0.0588,0.0,0.0276,0.0201,0.0,0.0116,0.0491,0.001,0.0,0.0203,0.0,0.1448,0.0667,0.0118,0.095,0.0,0.0,0.0,0.0,0.0384,0.0621,0.2263,0.0176,Bachelor's,Graduate,Public,Far West,Mid-size City,0.5831,18,888,17030,6585,8558,16431.0,24.0400009,28986.5,40600,34.212433,-117.381239
43,91768,110529,California State Polytechnic University-Pomona,24841.0,0.1584,0.0344,0.4559,0.2139,0.0016,0.0017,0.0378,0.0647,0.0316,0.3205,0.029,0.5346,0.4654,41945,729921863,0.033,0.0,0.0269,0.004,0.0204,0.0,0.0357,0.0,0.0117,0.1723,0.0245,0.0047,0.0178,0.0,0.0116,0.0442,0.0,0.0525,0.0155,0.0,0.019,0.0256,0.0031,0.0,0.0199,0.0,0.0294,0.0,0.0,0.0537,0.0,0.0,0.0,0.0,0.0371,0.0071,0.3177,0.0128,Bachelor's,Graduate,Public,Far West,Large Suburb,0.5218,23,1070,19402,7355,9101,15703.5,21.7399998,30962.0,45000,34.063516,-117.790379
44,90747,110547,California State University-Dominguez Hills,13871.0,0.0589,0.1133,0.6426,0.0819,0.0007,0.0027,0.0267,0.0437,0.0295,0.3061,0.057,0.3708,0.6292,37743,749999008,0.0,0.0,0.0,0.0062,0.063,0.0,0.0281,0.0,0.0547,0.0,0.0015,0.0056,0.0,0.0,0.0167,0.0451,0.0,0.0244,0.0087,0.0,0.0096,0.0405,0.0022,0.0,0.0071,0.0,0.1128,0.0782,0.0584,0.0949,0.0,0.0,0.0,0.0,0.025,0.1119,0.1953,0.0102,Bachelor's,Graduate,Public,Far West,Small City,0.5747,17,845,12957,6807,8202,14191.0,25.5200005,25199.5,39100,33.8629,-118.251318
45,92831,110565,California State University-Fullerton,34637.0,0.187,0.0183,0.4384,0.2169,0.001,0.0016,0.0411,0.0613,0.0345,0.285,0.026,0.4368,0.5632,66701,1182884607,0.0,0.0,0.0,0.0061,0.1113,0.0,0.0214,0.0,0.0521,0.0432,0.0,0.0052,0.0,0.0,0.0197,0.0145,0.0,0.0334,0.0083,0.0,0.0,0.0512,0.0028,0.0,0.0087,0.0,0.0773,0.0386,0.0405,0.0604,0.0,0.0,0.0,0.0,0.0519,0.0955,0.247,0.011,Bachelor's,Graduate,Public,Far West,Large Suburb,0.4579,22,1021,16663,7685,8521,12900.5,22.6000004,31500.0,40500,33.879768,-117.89634
46,92831,120537,Hope International University,743.0,0.3419,0.0781,0.3176,0.039,0.0108,0.0162,0.1211,0.0188,0.0565,0.6382,0.051,0.428,0.572,5790,143445045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728,0.0,0.0,0.0,0.1192,0.0,0.0132,0.1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1788,0.0,0.0,0.1325,0.0,0.0,0.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.2053,0.0,Bachelor's,Graduate,Private,Far West,Large Suburb,0.4681,20,951,40303,5886,5232,17250.0,26.5699997,51464.0,33000,33.879768,-117.89634
47,94542,110574,California State University-East Bay,12728.0,0.1496,0.0999,0.3544,0.2274,0.0018,0.0097,0.0524,0.0559,0.0489,0.3254,0.054,0.3917,0.6083,34692,672633391,0.0,0.0076,0.0,0.0038,0.0384,0.0,0.0303,0.0,0.0,0.0093,0.0,0.002,0.048,0.0,0.0141,0.0419,0.0,0.0553,0.0066,0.0,0.0066,0.0512,0.0028,0.0,0.0061,0.0,0.0725,0.0722,0.0,0.0863,0.0,0.0,0.0,0.0,0.0364,0.1767,0.2217,0.0104,Bachelor's,Graduate,Public,Far West,Mid-size City,0.6872,19,910,20676,6978,8804,12500.0,24.8199997,22898.0,45800,37.659883,-122.037142
48,90032,110592,California State University-Los Angeles,24163.0,0.0507,0.0334,0.6761,0.13,0.0007,0.0011,0.0154,0.0692,0.0235,0.2927,0.043,0.4247,0.5753,48138,897801917,0.0019,0.0,0.0,0.0044,0.0795,0.001,0.0435,0.0,0.0501,0.0435,0.0061,0.0067,0.0,0.0,0.016,0.0294,0.0,0.0446,0.0059,0.0,0.0242,0.0396,0.0046,0.0,0.0078,0.0,0.0553,0.0402,0.0351,0.1039,0.0,0.0,0.0,0.0,0.0353,0.1132,0.196,0.0124,Bachelor's,Graduate,Public,Far West,Large City,0.6752,18,871,14747,6569,8767,12000.5,24.2099991,20015.0,39400,34.078195,-118.185501
49,91330,110608,California State University-Northridge,34911.0,0.2049,0.0471,0.4951,0.1004,0.0011,0.001,0.0309,0.0809,0.0385,0.2958,0.037,0.4599,0.5401,82090,1619874223,0.0,0.0,0.0,0.021,0.1121,0.0,0.0309,0.0,0.0355,0.0458,0.0017,0.0087,0.0269,0.0,0.0174,0.0341,0.0,0.0351,0.0055,0.0,0.0002,0.0569,0.004,0.0,0.0059,0.0,0.0946,0.0015,0.0037,0.1056,0.0,0.0,0.0,0.0,0.0458,0.1035,0.1912,0.0125,Bachelor's,Graduate,Public,Far West,Large City,0.4624,19,918,20899,6952,8395,12500.0,22.6399994,27373.0,38300,34.247532,-118.526076
50,95819,110617,California State University-Sacramento,28439.0,0.2567,0.0597,0.3231,0.2007,0.0026,0.0073,0.0619,0.0328,0.0552,0.3397,0.047,0.446,0.554,68795,1298574095,0.0,0.0082,0.0,0.0147,0.0853,0.0,0.0223,0.0,0.0577,0.0701,0.0049,0.0056,0.0317,0.0,0.022,0.022,0.0,0.0357,0.0078,0.0,0.0088,0.0571,0.0036,0.0,0.0089,0.0,0.0669,0.063,0.034,0.098,0.0,0.0,0.0,0.0,0.0374,0.0846,0.1339,0.0157,Bachelor's,Graduate,Public,Far West,Large City,0.6968,20,945,19380,7281,8364,15000.0,23.1399994,28449.0,42700,38.569828,-121.440067
51,94720,110635,University of California-Berkeley,30845.0,0.2487,0.0184,0.1524,0.351,0.0009,0.0012,0.0576,0.1297,0.04,0.218,0.02,0.4739,0.5261,54304,1066933050,0.0,0.0605,0.02,0.0239,0.0337,0.0,0.0648,0.0,0.0,0.1082,0.0,0.018,0.0,0.0174,0.0387,0.0,0.0,0.099,0.051,0.0,0.0666,0.0,0.0119,0.0,0.0346,0.0,0.0292,0.0,0.0151,0.2016,0.0,0.0,0.0,0.0,0.0225,0.0229,0.0419,0.0184,Bachelor's,Graduate,Public,Far West,Mid-size City,0.18,30,1350,32715,18072,14652,14480.0,20.7800007,39266.0,53000,37.873832,-122.254944
52,95616,110644,University of California-Davis,30698.0,0.2376,0.022,0.2239,0.2731,0.0018,0.004,0.0528,0.1712,0.0136,0.3359,0.016,0.3963,0.6037,60688,1121944523,0.0596,0.0369,0.0087,0.0131,0.0338,0.0,0.0372,0.0,0.001,0.1004,0.0,0.0162,0.0354,0.0,0.0187,0.0,0.0,0.1734,0.0302,0.0,0.0311,0.0,0.0049,0.0,0.0194,0.0,0.0823,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0424,0.0162,0.0713,0.0146,Bachelor's,Graduate,Public,Far West,Small Suburb,0.4521,26,1192,31803,21365,12065,13626.5,20.5100002,41894.0,48500,38.554133,-121.798467
53,90095,110662,University of California-Los Angeles,31568.0,0.266,0.0342,0.2216,0.2795,0.0021,0.0026,0.055,0.1155,0.0236,0.3169,0.013,0.4217,0.5783,78291,1865626124,0.0,0.0073,0.0022,0.0334,0.0,0.0,0.0251,0.0,0.0006,0.0704,0.0,0.0364,0.0,0.0,0.0371,0.0,0.0,0.1606,0.0642,0.0,0.0482,0.0,0.0128,0.0,0.0215,0.0,0.1099,0.0,0.0,0.2637,0.0,0.0,0.0,0.0,0.0438,0.0053,0.0251,0.0325,Bachelor's,Graduate,Public,Far West,Large City,0.2199,28,1289,31474,38489,15089,15200.0,20.9200001,34557.5,51000,34.0712,-118.443523
54,95064,110714,University of California-Santa Cruz,17792.0,0.3035,0.019,0.276,0.2231,0.0008,0.0016,0.0803,0.0783,0.0174,0.4232,0.037,0.516,0.484,39830,624786416,0.0037,0.0515,0.0,0.0314,0.0,0.0,0.1288,0.0,0.0,0.0478,0.0,0.0525,0.0,0.0227,0.0,0.0,0.0,0.1667,0.0192,0.0,0.0248,0.0,0.0119,0.0,0.0365,0.0,0.0977,0.0,0.0124,0.129,0.0,0.0,0.0,0.0,0.074,0.0,0.0674,0.0218,Bachelor's,Graduate,Public,Far West,Small City,0.5991,23,1087,33208,8338,12110,16500.0,20.2800007,58508.0,37800,36.991107,-122.059022
55,92866,111948,Chapman University,7026.0,0.5282,0.0174,0.1573,0.1304,0.0016,0.0031,0.0727,0.038,0.0514,0.4943,0.018,0.3911,0.6089,33851,972435037,0.0,0.0081,0.0,0.0019,0.1014,0.0,0.0274,0.0,0.0348,0.0087,0.0,0.0118,0.0,0.0,0.0367,0.0,0.0,0.033,0.0093,0.0,0.0112,0.0286,0.0149,0.0,0.0044,0.0,0.0535,0.0,0.0019,0.0516,0.0,0.0,0.0,0.0,0.2004,0.0392,0.313,0.0081,Bachelor's,Graduate,Private,Far West,Mid-size City,0.4471,27,1208,57020,13977,11095,19000.0,27.7199993,53889.0,48000,33.784615,-117.844774
56,92612,112075,Concordia University-Irvine,1784.0,0.4899,0.0482,0.2393,0.083,0.0039,0.0045,0.0762,0.051,0.0039,0.6033,0.034,0.38,0.62,14015,334440223,0.0,0.0,0.0,0.0,0.0644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0832,0.0,0.0478,0.0125,0.0,0.0353,0.0894,0.0,0.0104,0.0146,0.0,0.1102,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0603,0.2183,0.1996,0.0291,Bachelor's,Graduate,Private,Far West,Mid-size City,0.9119,23,1020,41233,5628,7044,18112.0,22.0,71434.0,38000,33.65844,-117.826009
57,92071,112084,San Diego Christian College,448.0,0.4085,0.1004,0.308,0.0313,0.0045,0.0156,0.067,0.0313,0.0335,0.5578,0.099,0.5179,0.4821,3307,59512174,0.0,0.0,0.0,0.0,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872,0.0,0.0134,0.0268,0.0,0.0604,0.0,0.0,0.0268,0.1007,0.0,0.1611,0.0,0.0,0.1275,0.0201,0.0,0.0,0.0,0.0,0.0,0.047,0.0134,0.0,0.1812,0.0,Bachelor's,Graduate,Private,Far West,Large Suburb,0.492,21,986,37696,4972,5271,11806.0,23.0100002,51463.0,31000,32.852358,-116.987842
58,91711,112260,Claremont McKenna College,1318.0,0.4158,0.0417,0.1525,0.1108,0.0,0.0008,0.0577,0.1608,0.0599,0.2212,0.02,0.522,0.478,1009,10031168,0.0,0.0317,0.0,0.0063,0.0159,0.0,0.0381,0.0,0.0,0.0032,0.0159,0.0,0.0,0.0063,0.0127,0.0,0.0,0.1079,0.0254,0.0,0.1238,0.0,0.0063,0.0,0.019,0.0,0.0698,0.0,0.0,0.4317,0.0,0.0,0.0,0.0,0.0063,0.0,0.0667,0.0127,Bachelor's,Graduate,Private,Far West,Large Suburb,0.1173,31,1397,60065,26268,9388,12086.0,19.5400009,88986.5,55600,34.128066,-117.714773
59,91711,115409,Harvey Mudd College,886.0,0.3138,0.035,0.1986,0.1885,0.0023,0.0045,0.1061,0.0937,0.0576,0.3856,0.0,0.5102,0.4898,1028,12811453,0.0,0.0,0.0,0.0,0.0,0.0,0.2378,0.0,0.0,0.3459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865,0.0324,0.0,0.1351,0.0,0.0,0.0,0.1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bachelor's,Bachelor's,Private,Far West,Large Suburb,0.1817,34,1483,60613,27810,12450,25000.0,19.2999992,86164.5,68300,34.128066,-117.714773
60,91711,121345,Pomona College,1549.0,0.3422,0.0962,0.1769,0.1491,0.0039,0.0026,0.0691,0.1143,0.0458,0.1226,0.0,0.4855,0.5145,1146,10777271,0.0,0.0239,0.0,0.0263,0.0382,0.0,0.1122,0.0,0.0,0.0024,0.0,0.0143,0.0,0.0,0.031,0.0,0.0,0.1527,0.0979,0.0,0.0477,0.0,0.0048,0.0,0.1026,0.0,0.0573,0.0,0.043,0.21,0.0,0.0,0.0,0.0,0.0239,0.0,0.0,0.0119,Bachelor's,Bachelor's,Private,Far West,Large Suburb,0.1392,33,1454,57014,34930,12326,8561.0,19.3799992,63215.0,43100,34.128066,-117.714773
61,91711,123165,Scripps College,1048.0,0.5296,0.0401,0.1355,0.1651,0.0,0.0019,0.0506,0.0487,0.0286,0.3296,0.0,0.0,1.0,1324,13491367,0.0,0.0631,0.0,0.036,0.0721,0.0,0.009,0.0,0.0,0.0135,0.0,0.0225,0.0,0.0045,0.0631,0.0225,0.0,0.2162,0.0045,0.0,0.0676,0.0,0.018,0.0,0.009,0.0,0.0811,0.0,0.0135,0.1937,0.0,0.0,0.0,0.0,0.0586,0.0,0.0225,0.009,Bachelor's,Graduate,Private,Far West,Large Suburb,0.357,31,1364,58888,28314,10598,12500.0,19.7000008,79296.0,38800,34.128066,-117.714773
62,95370,112561,Columbia College,2180.0,0.7211,0.0372,0.1982,0.0147,0.0179,0.0037,0.0023,0.0,0.005,0.0,,0.4546,0.5454,17,126286,0.0,0.0592,0.0,0.0,0.0166,0.0071,0.0047,0.0355,0.0071,0.0,0.0,0.0,0.0474,0.0,0.0261,0.2085,0.0,0.0024,0.0166,0.0,0.0095,0.0118,0.0,0.0,0.0024,0.0,0.0592,0.1066,0.0118,0.0213,0.0,0.0829,0.0,0.0,0.0095,0.1114,0.1351,0.0071,Bachelor's,Graduate,Private,Southeast,Mid-size City,0.6499,22,1027,37599,7445,5435,23169.5,22.9699993,39118.0,31200,37.984549,-120.349264
63,29203,217934,Columbia College,1159.0,0.4564,0.3745,0.0449,0.0069,0.0043,0.0017,0.0302,0.0138,0.0673,0.6942,0.066,0.2053,0.7947,8472,187688572,0.0,0.0,0.0,0.0,0.0606,0.0,0.0093,0.0,0.0746,0.0,0.0,0.0023,0.0117,0.0,0.0093,0.0047,0.0,0.0443,0.0047,0.0,0.0256,0.0,0.0,0.0,0.0047,0.0,0.049,0.4429,0.1119,0.0163,0.0,0.0,0.0,0.0,0.021,0.049,0.0559,0.0023,Bachelor's,Graduate,Private,Southeast,Mid-size City,0.6499,22,1027,37599,7445,5435,23169.5,22.9699993,39118.0,31200,34.101723,-81.042085
64,29203,217925,Columbia International University,526.0,0.6008,0.1844,0.0589,0.0133,0.0019,0.0,0.0114,0.0475,0.0817,0.6268,0.042,0.4924,0.5076,3295,90138589,0.0,0.0,0.0,0.0,0.0479,0.0,0.0,0.0,0.0685,0.0,0.0,0.0068,0.0,0.0,0.0342,0.2055,0.0,0.0,0.0,0.0,0.0411,0.0274,0.0068,0.3904,0.0,0.0,0.0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753,0.0,Bachelor's,Graduate,Private,Southeast,Mid-size City,0.6258,22,1055,28141,6611,4559,17250.0,22.0799999,46934.0,25900,34.101723,-81.042085
65,22182,455983,Columbia College,355.0,0.1972,0.0113,0.1268,0.3408,0.0,0.0,0.0,0.3239,0.0,0.0398,0.076,0.462,0.538,201,1086985,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.0182,0.0061,0.0,0.0,0.0,0.0,0.0,0.7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879,0.0061,0.0,Bachelor's,Graduate,Private,Southeast,Mid-size City,0.6499,22,1027,37599,7445,5435,23169.5,22.9699993,39118.0,31200,38.938421,-77.27552
66,20121,479248,Columbia College,144.0,0.2083,0.0694,0.1944,0.3403,0.0,0.0,0.0,0.1875,0.0,0.0741,0.076,0.3472,0.6528,201,1086985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,0.8977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682,0.0,0.0,Bachelor's,Graduate,Private,Southeast,Mid-size City,0.6499,22,1027,37599,7445,5435,23169.5,22.9699993,39118.0,31200,38.811059,-77.463237
67,94901,113698,Dominican University of California,1264.0,0.3022,0.0427,0.2389,0.2809,0.0055,0.0103,0.0625,0.0087,0.0483,0.6452,0.04,0.2437,0.7563,6483,173530040,0.0,0.0,0.0,0.0,0.0638,0.0,0.0,0.0,0.0464,0.0,0.0,0.0,0.0,0.0,0.0087,0.0406,0.0,0.0986,0.0,0.0,0.0058,0.0,0.0,0.0,0.0203,0.0,0.087,0.0,0.0,0.0145,0.0,0.0,0.0,0.0,0.0609,0.3884,0.1565,0.0087,Bachelor's,Graduate,Private,Far West,Small City,0.7752,23,1057,56165,14357,8770,25222.0,25.2000008,54367.0,48700,37.978138,-122.497611
68,93702,114813,Fresno Pacific University,2888.0,0.2756,0.054,0.5125,0.0464,0.0121,0.0017,0.0048,0.0177,0.0751,0.718,0.053,0.2718,0.7282,14646,362964275,0.0,0.0031,0.0,0.0046,0.0291,0.0,0.0,0.0,0.0245,0.0,0.0,0.0046,0.107,0.0015,0.0,0.2523,0.0,0.0367,0.0138,0.0,0.0,0.0138,0.0031,0.026,0.0031,0.0,0.0489,0.0352,0.0413,0.0153,0.0,0.0,0.0,0.0,0.0168,0.0734,0.2263,0.0199,Bachelor's,Graduate,Private,Far West,Large City,0.7844,20,979,33973,5520,6562,16802.0,26.0200005,44931.5,37600,36.739194,-119.753933
69,94619,115728,Holy Names University,626.0,0.1565,0.1805,0.4265,0.099,0.0016,0.0208,0.0463,0.0288,0.0399,0.8071,0.073,0.3466,0.6534,4835,150125856,0.0,0.0,0.0,0.0,0.1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.1058,0.0,0.0192,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,0.0,0.1635,0.0,0.0,0.1058,0.0,0.0,0.0,0.0,0.0288,0.0,0.2596,0.0096,Bachelor's,Graduate,Private,Far West,Large City,0.5668,19,910,46994,7958,7717,21500.0,25.8500004,45708.0,45800,37.790438,-122.140819
70,91750,117140,University of La Verne,5098.0,0.2073,0.0549,0.5314,0.05,0.0033,0.0045,0.0424,0.0375,0.0687,0.6204,0.04,0.4121,0.5879,31258,1132282071,0.0,0.0007,0.0,0.0,0.0412,0.0,0.013,0.0,0.0621,0.0,0.0,0.0029,0.0383,0.0123,0.0202,0.1213,0.0,0.0426,0.0087,0.0,0.0,0.0,0.0029,0.0,0.0094,0.0,0.0715,0.0,0.0087,0.0874,0.0,0.0,0.0,0.0,0.0173,0.0202,0.4166,0.0029,Bachelor's,Graduate,Private,Far West,Large Suburb,0.3895,23,1035,45305,7629,8605,22218.0,27.7600002,39519.0,45300,34.18001,-117.773939
71,92505,117627,La Sierra University,1666.0,0.1224,0.0714,0.4826,0.1657,0.0036,0.0138,0.0366,0.1026,0.0012,0.5869,0.05,0.3968,0.6032,9714,224399656,0.0,0.0,0.0,0.0,0.0201,0.0,0.0141,0.0,0.0,0.006,0.0,0.0664,0.0,0.0181,0.0161,0.0342,0.0,0.0966,0.0101,0.0,0.008,0.0966,0.0181,0.008,0.004,0.0,0.0342,0.1328,0.0342,0.0161,0.0,0.0,0.0,0.0,0.0262,0.2032,0.1167,0.0201,Bachelor's,Graduate,Private,Far West,Large City,0.4677,20,926,39842,10375,7230,14500.0,20.9300003,51186.0,37300,33.936193,-117.493881
72,90045,117946,Loyola Marymount University,6557.0,0.4379,0.0705,0.2182,0.0956,0.0005,0.0021,0.0724,0.1028,0.0,0.3855,0.018,0.4436,0.5564,24946,754655845,0.0,0.0012,0.0,0.0075,0.0862,0.0181,0.0262,0.0,0.0,0.0587,0.0,0.005,0.0,0.0,0.0431,0.0269,0.0,0.0493,0.0044,0.0,0.0306,0.0,0.005,0.0062,0.0037,0.0,0.0725,0.0,0.0,0.1324,0.0,0.0,0.0,0.0,0.1543,0.0,0.2548,0.0137,Bachelor's,Graduate,Private,Far West,Large City,0.5412,27,1202,55432,14921,10098,20201.5,20.1200008,76696.0,49600,33.942108,-118.417488
73,90045,120403,Otis College of Art and Design,1080.0,0.2907,0.0435,0.0565,0.2565,0.0111,0.0019,0.0546,0.2222,0.063,0.4906,0.045,0.3407,0.6593,3938,90482379,0.0,0.0,0.0647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9353,0.0,0.0,0.0,Bachelor's,Graduate,Private,Far West,Large City,0.4628,22,1002,52397,16683,6936,26500.0,21.75,36748.0,42400,33.942108,-118.417488
74,94027,118693,Menlo College,706.0,0.2295,0.0666,0.2691,0.0765,0.0028,0.0297,0.0907,0.1898,0.0453,0.5396,0.069,0.568,0.432,2598,43199548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878,0.0,Bachelor's,Bachelor's,Private,Far West,Large Suburb,0.3705,22,1001,51649,8329,11564,19125.0,21.2399998,54828.0,41700,37.453514,-122.204756
75,94613,118888,Mills College,757.0,0.3672,0.1057,0.2999,0.0925,0.0053,0.0013,0.0911,0.0119,0.0251,0.6833,0.035,0.004,0.996,6426,174182864,0.0,0.0251,0.0,0.0352,0.0,0.0,0.0251,0.0,0.0,0.0,0.0,0.0,0.0151,0.0,0.1307,0.005,0.0,0.1005,0.0201,0.0,0.0302,0.0,0.0101,0.0,0.0251,0.0,0.1407,0.0,0.0302,0.2261,0.0,0.0,0.0,0.0,0.1106,0.0151,0.005,0.0503,Bachelor's,Graduate,Private,Far West,Large City,0.6798,26,1151,54668,15321,9759,20000.0,23.1399994,35189.5,32800,37.780853,-122.182845
76,94002,120184,Notre Dame de Namur University,871.0,0.1975,0.0494,0.4512,0.1137,0.0046,0.0184,0.0563,0.054,0.0551,0.6353,0.058,0.3364,0.6636,6130,206332047,0.0,0.0,0.0,0.0,0.081,0.0,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.0891,0.0,0.1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377,0.0,0.1134,0.1012,0.0,0.0,0.0,0.0,0.0445,0.0,0.2065,0.0081,Bachelor's,Graduate,Private,Far West,Large Suburb,0.872,20,972,47115,6654,8084,18750.0,24.4400005,55277.0,47500,37.514352,-122.298896
77,90041,120254,Occidental College,1910.0,0.4911,0.0518,0.1435,0.1518,0.0,0.0026,0.0838,0.0618,0.0136,0.4594,0.016,0.423,0.577,4218,57645113,0.0,0.0609,0.0,0.0079,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0432,0.0,0.0,0.0354,0.0,0.0,0.1238,0.0432,0.0,0.0511,0.0334,0.0138,0.0,0.0668,0.0,0.0452,0.0,0.0,0.332,0.0,0.0,0.0,0.0,0.0982,0.0,0.0,0.0413,Bachelor's,Graduate,Private,Far West,Large City,0.4239,29,1303,60655,16465,10402,20900.0,19.6100006,67714.5,41100,34.137412,-118.207607
78,94508,120865,Pacific Union College,1038.0,0.2293,0.0732,0.262,0.1946,0.0039,0.0125,0.0867,0.025,0.1127,0.7145,0.08,0.3882,0.6118,6463,125389567,0.0,0.0,0.0,0.0,0.0632,0.0,0.0,0.0,0.0553,0.0026,0.0,0.0184,0.0,0.0,0.0263,0.0,0.0,0.0763,0.0026,0.0,0.0,0.0158,0.0,0.0184,0.0132,0.0,0.0211,0.0,0.0289,0.0105,0.0,0.0,0.0,0.0026,0.0526,0.4842,0.0947,0.0132,Bachelor's,Graduate,Private,Far West,Fringe Rural,0.5055,22,1017,38800,9586,6452,20832.0,22.8199997,64885.0,44600,38.576618,-122.444388
79,95211,120883,University of the Pacific,3665.0,0.2243,0.0322,0.2095,0.376,0.0038,0.0046,0.0568,0.0638,0.0289,0.5175,0.021,0.4748,0.5252,22255,985230245,0.0,0.0093,0.0,0.0128,0.0325,0.0,0.0383,0.0,0.0429,0.1021,0.0151,0.0081,0.0,0.0,0.0139,0.0035,0.0,0.123,0.0128,0.0,0.0835,0.0835,0.0023,0.0,0.0058,0.0,0.0557,0.0,0.0,0.0545,0.0,0.0,0.0,0.0,0.0336,0.0568,0.2007,0.0093,Bachelor's,Graduate,Private,Far West,Large City,0.7265,26,1172,52406,17606,10089,21250.0,22.0300007,40951.0,64000,37.97925,-121.313409
